artistid,songid
0QHgL1lAIqAw0HtD7YldmP,5WyT4OJkN8FlIeTIPWI5xq
31HjiqargV4NAw4GZqUale,0uFvvXbmGIXlf5ZgtHyYpf
1RyvyyTE3xzB2ZywiAwp0i,0uFvvXbmGIXlf5ZgtHyYpf
1sBkRIssrMs1AbVkOJbc7a,0uFvvXbmGIXlf5ZgtHyYpf
20sxb77xiYeusSH8cVdatc,7sjwaBQ6M3aVigYfBjm1sL
1sBkRIssrMs1AbVkOJbc7a,7sjwaBQ6M3aVigYfBjm1sL
0QHgL1lAIqAw0HtD7YldmP,6ezg5Mm5UEEi3Oqsbb7Cjn
0hCNtLu0JehylgoiP8L4Gh,6ezg5Mm5UEEi3Oqsbb7Cjn
7bXgB6jMjp9ATFy66eO08Z,6ezg5Mm5UEEi3Oqsbb7Cjn
19Fi1Rj7kk8kyiwxpXy3yM,6ezg5Mm5UEEi3Oqsbb7Cjn
3KV3p5EY4AvKxOlhGHORLg,6ezg5Mm5UEEi3Oqsbb7Cjn
1RyvyyTE3xzB2ZywiAwp0i,6ezg5Mm5UEEi3Oqsbb7Cjn
1sBkRIssrMs1AbVkOJbc7a,6ezg5Mm5UEEi3Oqsbb7Cjn
4yBK75WVCQXej1p04GWqxH,5dANgSy7v091dhiPnEXNrf
5K4W6rqBFWDnAN6FQUkS6x,5dANgSy7v091dhiPnEXNrf
4yBK75WVCQXej1p04GWqxH,0Ss50OU9tCozI7JIywkv14
0z4gvV4rjIZ9wHck67ucSV,0Ss50OU9tCozI7JIywkv14
0z4gvV4rjIZ9wHck67ucSV,5264rU21ndum3CYYaSGUUm
55Aa2cqylxrFIXC767Z865,5264rU21ndum3CYYaSGUUm
4yBK75WVCQXej1p04GWqxH,5264rU21ndum3CYYaSGUUm
3TVXtAsR1Inumwj472S9r4,5aooThgj87ID0vgiyvcjPM
55Aa2cqylxrFIXC767Z865,5aooThgj87ID0vgiyvcjPM
4yBK75WVCQXej1p04GWqxH,5aooThgj87ID0vgiyvcjPM
4yBK75WVCQXej1p04GWqxH,7qFxSPDUDMQNGBqTvK4aEj
4yBK75WVCQXej1p04GWqxH,2JJ5h2I1S0UR4tyD0U1I7K
17lzZA2AlOHwCwFALHttmp,2JJ5h2I1S0UR4tyD0U1I7K
4yBK75WVCQXej1p04GWqxH,4Onlx3t98YDeu8bM7wRS5K
20qISvAhX20dpIbOOzGK3q,4Onlx3t98YDeu8bM7wRS5K
3nFkdlSjzX9mRTtwJOzDYB,5sNESr6pQfIhL3krM8CtZn
6XyY86QOPPrYVGvF9ch6wz,5sNESr6pQfIhL3krM8CtZn
3nFkdlSjzX9mRTtwJOzDYB,4h5KBcltGefua73AUPYps7
3nFkdlSjzX9mRTtwJOzDYB,0s46SltT4On0Z6kglK1I5c
3nFkdlSjzX9mRTtwJOzDYB,5ljCWsDlSyJ41kwqym2ORw
6vWDO969PvNqNYHIOW5v0m,5ljCWsDlSyJ41kwqym2ORw
3nFkdlSjzX9mRTtwJOzDYB,4LGMSdeKOUoy5Wf75Je0Hl
6NzM38IkXdbQsQ4qW9CG7z,4LGMSdeKOUoy5Wf75Je0Hl
1J2VVASYAamtQ3Bt8wGgA6,4LGMSdeKOUoy5Wf75Je0Hl
3nFkdlSjzX9mRTtwJOzDYB,6gpZSI0xEMTzleBc5ykOVA
3nFkdlSjzX9mRTtwJOzDYB,35srNkJVToAzYiZzron1FY
1zV9UjTUevjp5VUddqIUUn,35srNkJVToAzYiZzron1FY
6vWDO969PvNqNYHIOW5v0m,0TwBtDAWpkpM3srywFVOV5
3nFkdlSjzX9mRTtwJOzDYB,0TwBtDAWpkpM3srywFVOV5
3nFkdlSjzX9mRTtwJOzDYB,6Iuh3vNjpWhSeHM3RZgzQL
3QJzdZJYIAcoET1GcfpNGi,6Iuh3vNjpWhSeHM3RZgzQL
3ScY9CQxNLQei8Umvpx5g6,7Ezwtgfw7khBrpvaNPtMoT
39mHYiNmLR7p8PXNG8Wll6,7Ezwtgfw7khBrpvaNPtMoT
6vXTefBL93Dj5IqAWq6OTv,7Ezwtgfw7khBrpvaNPtMoT
4R529xQ7WQfRpSEXaHFbRg,7Ezwtgfw7khBrpvaNPtMoT
2Xu7q46Hf02xOoEIm4E1Qs,0B8drtTSp68pZdkmVrG9ZA
3ScY9CQxNLQei8Umvpx5g6,0B8drtTSp68pZdkmVrG9ZA
3ScY9CQxNLQei8Umvpx5g6,4JPCdSaqs9dJd7RatFSHww
55Aa2cqylxrFIXC767Z865,4JPCdSaqs9dJd7RatFSHww
30fiiwr2EeZp1tAhzYCmyM,27GWWBegMtuzYixG9JTNrW
3ScY9CQxNLQei8Umvpx5g6,27GWWBegMtuzYixG9JTNrW
3ScY9CQxNLQei8Umvpx5g6,04FXF9tLQvYzc9ZWnTpaA3
2gBjLmx6zQnFGQJCAQpRgw,04FXF9tLQvYzc9ZWnTpaA3
3ScY9CQxNLQei8Umvpx5g6,4NT8MTxwf9wvZ4Ui36x7O2
5jj4cGOD1zVS6rWjK9Zzmi,4NT8MTxwf9wvZ4Ui36x7O2
7dGJo4pcD2V6oG8kP0tJRR,3UmaczJpikHgJFyBTAJVoz
2mpeljBig2IXLXRAFO9AAs,3UmaczJpikHgJFyBTAJVoz
4utLUGcTvOJFr6aqIJtYWV,5W8HXMOMLtXLz0RGKUtnlZ
6AgTAQt8XS6jRWi4sX7w49,5W8HXMOMLtXLz0RGKUtnlZ
4AA474G2hRfrHyGrfyDseO,5W8HXMOMLtXLz0RGKUtnlZ
7dGJo4pcD2V6oG8kP0tJRR,5W8HXMOMLtXLz0RGKUtnlZ
7dGJo4pcD2V6oG8kP0tJRR,4hEl2wrneFEJbJ6SDYWd2f
7dGJo4pcD2V6oG8kP0tJRR,23wfXwnsPZYe5A1xXRHb3J
7dGJo4pcD2V6oG8kP0tJRR,7BMO7O7ImjV8HNTH74Tshv
7dGJo4pcD2V6oG8kP0tJRR,6UaRii9AH6Zss9xNMEQ2M9
5pKCCKE2ajJHZ9KAiaK11H,6UaRii9AH6Zss9xNMEQ2M9
7dGJo4pcD2V6oG8kP0tJRR,7n8UWYTawkrcC1KBsY5XRc
7dGJo4pcD2V6oG8kP0tJRR,4woTEX1wYOTGDqNXuavlRC
5jNmxPYz8QE5rYp4GDil8t,4woTEX1wYOTGDqNXuavlRC
7dGJo4pcD2V6oG8kP0tJRR,6CN3e26iQSj1N5lomh0mfO
7dGJo4pcD2V6oG8kP0tJRR,7bHT9osSq1rwT2yaImzqCi
55Aa2cqylxrFIXC767Z865,7bHT9osSq1rwT2yaImzqCi
7dGJo4pcD2V6oG8kP0tJRR,0xzEDBVP6SmgByZePlbUvT
7dGJo4pcD2V6oG8kP0tJRR,15qrWkkYCfmtu1uRpGf48L
7dGJo4pcD2V6oG8kP0tJRR,0HNAPf0cLMkVQfwPl74kF3
7dGJo4pcD2V6oG8kP0tJRR,72i5s3SBDEkaRUOgUTlkfO
3q7HBObVc0L8jNeTe5Gofh,3ORfa5ilEthp2U0TRcv7kv
7dGJo4pcD2V6oG8kP0tJRR,3ORfa5ilEthp2U0TRcv7kv
3q7HBObVc0L8jNeTe5Gofh,5D2mYZuzcgjpchVY1pmTPh
5YBSzuCs7WaFKNr7Bky0Uf,5D2mYZuzcgjpchVY1pmTPh
3KV3p5EY4AvKxOlhGHORLg,0x3TibRgnSqzkcwrqBd4iX
3q7HBObVc0L8jNeTe5Gofh,0x3TibRgnSqzkcwrqBd4iX
4sb7rZNN93BSS6Gqgepo4v,2lMg3lCMOGistaWBNGjuT3
4sb7rZNN93BSS6Gqgepo4v,3XabgBQYC7H80agKcAq83Y
7sfl4Xt5KmfyDs2T3SVSMK,3XabgBQYC7H80agKcAq83Y
79Pqjevn76nsm1KiEgWuyS,3XabgBQYC7H80agKcAq83Y
4sb7rZNN93BSS6Gqgepo4v,1ei4Cg4zYN2y17CAvjETSM
0IF46mUS8NXjgHabxk2MCM,7nR3jmYBf3e9TEf6zpJiZb
4sb7rZNN93BSS6Gqgepo4v,7nR3jmYBf3e9TEf6zpJiZb
4sb7rZNN93BSS6Gqgepo4v,4K45MZQw6oVl9PUiouVoED
3crnzLy8R4lVwaigKEOz7V,5vIu19A3EEdHgFM4Cba6F4
3ipn9JLAPI5GUEo4y4jcoi,1eRyWRvO3RE6AlKhvYhTuX
3ipn9JLAPI5GUEo4y4jcoi,1WtTLtofvcjQM3sXSMkDdX
3r17AfJCCUqC9Lf0OAc73G,4KTtYhxFtFL7mBwnjkKfLm
3ipn9JLAPI5GUEo4y4jcoi,4KTtYhxFtFL7mBwnjkKfLm
7qG3b048QCHVRO5Pv1T5lw,3nMb7ToWIxYvmaIG20z6ux
3ipn9JLAPI5GUEo4y4jcoi,3nMb7ToWIxYvmaIG20z6ux
4yt2wdqvcHygghx9iNUb6i,3nMb7ToWIxYvmaIG20z6ux
2NdeV5rLm47xAvogXrYhJX,7i7UIbm5E0DD7aSOYvwp2v
3ipn9JLAPI5GUEo4y4jcoi,7i7UIbm5E0DD7aSOYvwp2v
6MF9fzBmfXghAz953czmBC,1CdqVF1ywD0ZO1zXtB9yWa
3ipn9JLAPI5GUEo4y4jcoi,1CdqVF1ywD0ZO1zXtB9yWa
3ipn9JLAPI5GUEo4y4jcoi,26liGJfeDiHLVn0qTETkt1
7Dnu2NmddNymEI2LMZVH5v,26liGJfeDiHLVn0qTETkt1
3ipn9JLAPI5GUEo4y4jcoi,3njpLvANriMsdv3dgADEad
3ipn9JLAPI5GUEo4y4jcoi,2CtCwQhY0ZLvr8L2l8Bo6e
4gpDA7R5796e6zbvZxGNga,2CtCwQhY0ZLvr8L2l8Bo6e
3ipn9JLAPI5GUEo4y4jcoi,6VixoRqnikN4QqegoKUSbH
4HgF4KnohByNElYid7iCNb,6VixoRqnikN4QqegoKUSbH
12FHARd9fY0Tu0ila4Ua25,7x6SuiiH3fcrsAgfkp2OwQ
5nLYd9ST4Cnwy6NHaCxbj8,7x6SuiiH3fcrsAgfkp2OwQ
3ipn9JLAPI5GUEo4y4jcoi,7x6SuiiH3fcrsAgfkp2OwQ
3ipn9JLAPI5GUEo4y4jcoi,2oN4q66KUcOnWO86FVyctY
7c0XG5cIJTrrAgEC3ULPiq,2oN4q66KUcOnWO86FVyctY
4Q5sPmM8j4SpMqL4UA1DtS,0MoRTalVQ1zPdR5HucLJrP
4PY2b4x0BfB6srqUxCWLPo,0MoRTalVQ1zPdR5HucLJrP
2RdwBSPQiwcmiDo9kixcl8,0MoRTalVQ1zPdR5HucLJrP
7jFaoqWPhYLrKzjzlpXmUO,0MoRTalVQ1zPdR5HucLJrP
45a6gCQWq61lIUDmr1tKuO,0MoRTalVQ1zPdR5HucLJrP
0jslZSHX4gukh5miuzDJPj,0MoRTalVQ1zPdR5HucLJrP
0PHPjHrN5AXFHtGOEPWH5h,0MoRTalVQ1zPdR5HucLJrP
5Jz9kKRnCRLTodCH58MyB4,0MoRTalVQ1zPdR5HucLJrP
44PA0rCQXikgOWbfY7Fq7m,46XvcuEZFFInDilbYUNHBn
44PA0rCQXikgOWbfY7Fq7m,1Epb6Kfe3GTgKrrWs1Y4Wy
07VmOvmuBp9G0gb8BTrpn0,1Epb6Kfe3GTgKrrWs1Y4Wy
3EtuDyQhDQYISGg1DU5qZj,1Epb6Kfe3GTgKrrWs1Y4Wy
44PA0rCQXikgOWbfY7Fq7m,5U1lQBg8zLFZCv9UzU6Noh
0TnOYISbd1XYRBk9myaseg,5U1lQBg8zLFZCv9UzU6Noh
44PA0rCQXikgOWbfY7Fq7m,5Sw4NiI7SniktcUwPweTvs
12FHARd9fY0Tu0ila4Ua25,5Sw4NiI7SniktcUwPweTvs
44PA0rCQXikgOWbfY7Fq7m,4QEoAZj6fVeSHj9ti2JpN8
44PA0rCQXikgOWbfY7Fq7m,5PsP6R5YDRh5IaqAey04AA
0VKTLKamj4IH8OfQbUL0kq,5a4AQWs84xeEyYUd1iC2Pn
6nfYGe7IIuuP5bMY1jkJP6,5a4AQWs84xeEyYUd1iC2Pn
2I1bnmb9VQEQGKHxvr0gSf,5a4AQWs84xeEyYUd1iC2Pn
7352aRY2mqSxBZwzUb6LmA,5a4AQWs84xeEyYUd1iC2Pn
7yCSZNIAKQFU76UWGU1miJ,5a4AQWs84xeEyYUd1iC2Pn
0VKTLKamj4IH8OfQbUL0kq,4o568kdkDntTDuQTJfMIxa
4OBJLual30L7gRl5UkeRcT,5Rkbnhwkb6oiqq1HQcXirN
7ukrcAW5l9WWpB4vm7gP7C,5Rkbnhwkb6oiqq1HQcXirN
4OBJLual30L7gRl5UkeRcT,3CcvahnsiArpTHYQEWV2Au
31TPClRtHm23RisEBtV3X7,4NeOWqHmlrGRuBvsLJC9rL
4OBJLual30L7gRl5UkeRcT,4NeOWqHmlrGRuBvsLJC9rL
4OBJLual30L7gRl5UkeRcT,0CAJdthKDdRjB2h8YOguN6
3TVXtAsR1Inumwj472S9r4,3fpTMuD1u3gJlVI4FadVHs
4OBJLual30L7gRl5UkeRcT,3fpTMuD1u3gJlVI4FadVHs
2cADQgiLMjNhbsfeN52Bf3,3fpTMuD1u3gJlVI4FadVHs
4OBJLual30L7gRl5UkeRcT,4LE8fR53Pjd6xmHBUlxArg
3ZooCJzNMTLpmJaIRUEorI,2OqYarizUUGzSSNHPrDEii
4OBJLual30L7gRl5UkeRcT,2OqYarizUUGzSSNHPrDEii
4OBJLual30L7gRl5UkeRcT,5tEbnKMOMK8LLoOIsEkWRr
4OBJLual30L7gRl5UkeRcT,33j4CLU9UyRjO63ry5J61Q
4OBJLual30L7gRl5UkeRcT,2kNtAwWATYkqV3CdT20RV0
5K4W6rqBFWDnAN6FQUkS6x,2kNtAwWATYkqV3CdT20RV0
55Aa2cqylxrFIXC767Z865,2kNtAwWATYkqV3CdT20RV0
4OBJLual30L7gRl5UkeRcT,2SuMoyOaAVBg5AzfKyZaKV
3Y365ZqTf6fJ4ZcRnLKPGt,323Tzd2yjV4pifrVAajafb
3Y365ZqTf6fJ4ZcRnLKPGt,6XIiqQp6A0gzaIEaDszkZX
3Y365ZqTf6fJ4ZcRnLKPGt,6g7bQ8qabCjVQQj2giiYZZ
3LDPj7VvzvMY7nNgXQ6Yhy,6g7bQ8qabCjVQQj2giiYZZ
3Y365ZqTf6fJ4ZcRnLKPGt,7wuh65sqmWBJRsjhmOM3Wl
23LbwefIODbyGdRbAz3urj,7wuh65sqmWBJRsjhmOM3Wl
3Y365ZqTf6fJ4ZcRnLKPGt,7zLFQs7K5DSsRTJi1lJQdd
07VmOvmuBp9G0gb8BTrpn0,5krOROgmf8adn3SJzeKLZy
07VmOvmuBp9G0gb8BTrpn0,7r8KGFyID2uExN5FupG4AT
4Yj490bi1KL0QpDnVOtHyr,7r8KGFyID2uExN5FupG4AT
07VmOvmuBp9G0gb8BTrpn0,5jfdZRtygUxV50rsbIF5zj
55Aa2cqylxrFIXC767Z865,5jfdZRtygUxV50rsbIF5zj
3aQeKQSyrW4qWr35idm0cy,5jfdZRtygUxV50rsbIF5zj
6vbY3hOaCAhC7VjucswgdS,5jfdZRtygUxV50rsbIF5zj
07VmOvmuBp9G0gb8BTrpn0,4tIPgKJa5DVpJqu7GvH4gU
23LbwefIODbyGdRbAz3urj,6giYNaycmjkbf7UmZ6RGtL
0LFWRTqrlRmWoPZ80K8gZY,6giYNaycmjkbf7UmZ6RGtL
7jFaoqWPhYLrKzjzlpXmUO,2IBF9lQ9lgVai8LkskI5L7
7bXgB6jMjp9ATFy66eO08Z,2IBF9lQ9lgVai8LkskI5L7
23LbwefIODbyGdRbAz3urj,2IBF9lQ9lgVai8LkskI5L7
27FGXRNruFoOdf1vP8dqcH,6Rlf0CM4DEKOyxsxeVMq6w
59wfkuBoNyhDMQGCljbUbA,6Rlf0CM4DEKOyxsxeVMq6w
23LbwefIODbyGdRbAz3urj,6Rlf0CM4DEKOyxsxeVMq6w
23LbwefIODbyGdRbAz3urj,1AKIrNGGllZmEbh9BbEx0O
3Y365ZqTf6fJ4ZcRnLKPGt,1AKIrNGGllZmEbh9BbEx0O
3jahzTuztFVegfKXChatkY,07u02f6biDHx5VexfAs41b
3jhkLfgJKRu9Lb0AQd7fkB,07u02f6biDHx5VexfAs41b
3jahzTuztFVegfKXChatkY,22X6L7nd5rV36isOrn4hnY
7sfl4Xt5KmfyDs2T3SVSMK,22X6L7nd5rV36isOrn4hnY
5einkgXXrjhfYCyac1FANB,22X6L7nd5rV36isOrn4hnY
3jahzTuztFVegfKXChatkY,57rjJ54Tu3pXI2X4owPg51
5A7d4sfe5ZY1RRf90zlUeo,76dZuMVXjIyLPRLv00skGd
5A7d4sfe5ZY1RRf90zlUeo,1bWFvGIN7b5cTps09X6tZ8
5einkgXXrjhfYCyac1FANB,6YTp4sUEi3oWNToQvOjke6
4pr7J7wzgObkE3DD3Izi7q,6YTp4sUEi3oWNToQvOjke6
5einkgXXrjhfYCyac1FANB,4X0gLfG9AtY5Kja1Ejbz51
5einkgXXrjhfYCyac1FANB,44K6XKn212DOseP82tWXPS
3crnzLy8R4lVwaigKEOz7V,44K6XKn212DOseP82tWXPS
2ZVEnkCKF0ytNHpj9cLxte,44K6XKn212DOseP82tWXPS
4AllEJE7mVkhhyUV6DjqPz,1KW8BTLgbRCTH8pzUmboLE
42FIRHOimDjc3uQrjxuEFh,05cA5ezq5ChgS4DBbQ3jyk
4AllEJE7mVkhhyUV6DjqPz,05cA5ezq5ChgS4DBbQ3jyk
1jefvRyDycN96WPOEczPUg,05cA5ezq5ChgS4DBbQ3jyk
1fQ46lgoUCz8FVXdTVNk0a,6MnFB3qurhmGs1xdjrz5Bg
1fQ46lgoUCz8FVXdTVNk0a,63XXvHR6FfiRDk5lKNNCMI
4VwTk6OnuwshfqQlxOv7Xy,63XXvHR6FfiRDk5lKNNCMI
1fQ46lgoUCz8FVXdTVNk0a,6V5r8IMSL7wTZlFmi8AjR0
2h1hD8R5Y4eaxsL80EKiPm,6V5r8IMSL7wTZlFmi8AjR0
2UtIeAxtrsrRM0sV7Q8cJm,6V5r8IMSL7wTZlFmi8AjR0
6cwlhbT6PnscdmUYCLUJsa,4kmIO0yPq92dXtKCL28RfC
2N4EYkIlG1kv25g6Wv8LGI,4kmIO0yPq92dXtKCL28RfC
4OBJLual30L7gRl5UkeRcT,4kmIO0yPq92dXtKCL28RfC
0k7Xl1pqI3tu8sSEjo5oEg,24PWKmemCvqfyVXODhoKHW
1J6iGa2TNBDCrJzjsnI1a8,24PWKmemCvqfyVXODhoKHW
0k7Xl1pqI3tu8sSEjo5oEg,3xhTCpyWpZJ6z5miHy8TRF
1grI9x4Uzos1Asx8JmRW6T,3xhTCpyWpZJ6z5miHy8TRF
2gBjLmx6zQnFGQJCAQpRgw,3YQjgTpUVNWvpYeb2mtTF7
0k7Xl1pqI3tu8sSEjo5oEg,3YQjgTpUVNWvpYeb2mtTF7
01ZpL2TZ4QxYNDLc70RIiT,3YQjgTpUVNWvpYeb2mtTF7
7v9bFXCdSMA2o3gS4nvp0F,3HkMNtOIciULbIrsxyl1mq
02kJSzxNuaWGqwubyUba0Z,5k38wzpLb15YgncyWdTZE4
26VFTg2z8YR0cCuwLzESi2,5k38wzpLb15YgncyWdTZE4
6y5amJcTjeDgLXIjtQLMst,6KI1ZpZWYAJLvmVhCJz65G
02kJSzxNuaWGqwubyUba0Z,6KI1ZpZWYAJLvmVhCJz65G
4xRYI6VqpkE3UwrDrAZL8L,5tz69p7tJuGPeMGwNTxYuV
2wUjUUtkb5lvLKcGKsKqsR,5tz69p7tJuGPeMGwNTxYuV
6LuN9FCkKOj5PcnpouEgny,5tz69p7tJuGPeMGwNTxYuV
7jVv8c5Fj3E9VhNjxT4snq,27NovPIUIRrOZoCHxABJwK
2LIk90788K0zvyj2JJVwkJ,27NovPIUIRrOZoCHxABJwK
4kYSro6naA4h99UJvo89HB,1XXimziG1uhM0eDNCZCrUl
5cj0lLjcoR7YOSnhnX0Po5,0W6I02J9xcqK8MtSeosEXb
4kYSro6naA4h99UJvo89HB,4Oun2ylbjFKMPTiaSbbCih
181bsRPaVXVlUKXrxwZfHK,4Oun2ylbjFKMPTiaSbbCih
0hCNtLu0JehylgoiP8L4Gh,794F99D5BQHS5ZGRXAs7I5
4kYSro6naA4h99UJvo89HB,58q2HKrzhC3ozto2nDdN4z
4q3ewBCX7sLwd24euuV69X,58q2HKrzhC3ozto2nDdN4z
1vyhD5VmyZ7KMfW5gqLgo5,58q2HKrzhC3ozto2nDdN4z
1gPhS1zisyXr5dHTYZyiMe,10I3CmmwT0BkOVhduDy53o
5K4W6rqBFWDnAN6FQUkS6x,0WSEq9Ko4kFPt8yo3ICd6T
5K4W6rqBFWDnAN6FQUkS6x,2gZUPNdnz5Y45eiGxpHGSc
5T0MSzX9RC5NA6gAI6irSn,22UDw8rSfLbUsaAGTXQ4Z8
5K4W6rqBFWDnAN6FQUkS6x,22UDw8rSfLbUsaAGTXQ4Z8
5K4W6rqBFWDnAN6FQUkS6x,31I3Rt1bPa2LrE74DdNizO
7u6LfVyYpEzMpHLL7jTyvU,31I3Rt1bPa2LrE74DdNizO
5K4W6rqBFWDnAN6FQUkS6x,5SkRLpaGtvYPhw02vZhQQ9
1lE6SEy8f84Zhjvp7r8yTD,5SkRLpaGtvYPhw02vZhQQ9
5K4W6rqBFWDnAN6FQUkS6x,22L7bfCiAkJo5xGSQgmiIO
5K4W6rqBFWDnAN6FQUkS6x,2dxjKgT0li4qBI3QwuN9Ih
01QTIT5P1pFP3QnnFSdsJf,2dxjKgT0li4qBI3QwuN9Ih
5K4W6rqBFWDnAN6FQUkS6x,2MIBAmYwiuGoKUlpq9B9sZ
5K4W6rqBFWDnAN6FQUkS6x,5g1vtHqi9uV7xtYeCcFOBx
1uNFoZAHBGtllmzznpCI3s,6Xgq7MvZiet0hVi3KaDSgJ
1anyVhU62p31KFi8MEzkbf,6Xgq7MvZiet0hVi3KaDSgJ
6icQOAFXDZKsumw3YXyusw,5R2rsbwCDXORX2tLfprRmM
4MCBfE4596Uoi2O4DtmEMz,5R2rsbwCDXORX2tLfprRmM
2MGT7CYlixSPxAnnkhLpaA,5IFCyWplye09HytIP80RCF
2MGT7CYlixSPxAnnkhLpaA,1NNDZc9BHaWe9JqIsPRlNV
5spEJXLwD1sKUdC2bnOHPg,5XlYPZ7XNkWw4kxgZXM9wk
5ndkK3dpZLKtBklKjxNQwT,19gW8vZzd0rxCW85O2rbkW
3ufE7FlElQOONgUc47xWqC,19gW8vZzd0rxCW85O2rbkW
2GHclqNVjqGuiE5mA7BEoc,4TboAbE2pCUUB0fk6Q9rUU
7FAkzV0YOw0EIXFhmY4RE3,7o9KG7iQY8KACz7PZXYpyv
3jK9MiCrA42lLAdMGUZpwa,68wXv4DokvcOVNvuJ7FbWp
1sBkRIssrMs1AbVkOJbc7a,68wXv4DokvcOVNvuJ7FbWp
18cKAvtug3pr3IFCRyOaTc,3XC7PIZGrna52zyFDXp48L
6f4XkbvYlXMH0QgVRzW0sM,03tqyYWC9Um2ZqU0ZN849H
0bfX8pF8kuHNCs57Ms4jZb,03tqyYWC9Um2ZqU0ZN849H
67nwj3Y5sZQLl72VNUHEYE,03tqyYWC9Um2ZqU0ZN849H
6TIYQ3jFPwQSRmorSezPxX,43TP6JCWXgkc2D7Xjz5hBr
2cFrymmkijnjDg9SS92EPM,2CWgsjHSIz6cNFiueadyQs
7uaIm6Pw7xplS8Dy06V6pT,2CWgsjHSIz6cNFiueadyQs
2gBjLmx6zQnFGQJCAQpRgw,0NmuYnjETG3u3qx0OmEJev
3b8QkneNDz4JHKKKlLgYZg,0NmuYnjETG3u3qx0OmEJev
1uU7g3DNSbsu0QjSEqZtEd,3Ofmpyhv5UAQ70mENzB277
46SHBwWsqBkxI7EeeBEQG7,2bBClS4zzrRd4Aj59NaKSv
2NjfBq1NflQcKSeiDooVjY,2XU0oxnq2qxCpomAAuJY8K
3TVXtAsR1Inumwj472S9r4,1xznGGDReH1oQq0xzbwXa3
3tVQdUvClmAT7URs9V3rsp,1xznGGDReH1oQq0xzbwXa3
77DAFfvm3O9zT5dIoG0eIO,1xznGGDReH1oQq0xzbwXa3
4yvcSjfu4PC0CYQyLy4wSq,02MWAaffLxlfxAUY7c5dvx
0TnOYISbd1XYRBk9myaseg,7FGvAPKP5rn0JnWn6qLqVP
6AMa1VFQ7qCi61tCRtVWXe,7FGvAPKP5rn0JnWn6qLqVP
15GGbJKqC6w0VYyAJtjej6,2jGUAB6hKlzK0pZmZpQ02g
09LlecobtUel9NZrpJnHVr,2jGUAB6hKlzK0pZmZpQ02g
0LlPal5iJGcCWwZp8VefVs,1JeRFLoIpWHUgYogZCNUPY
6x9QLdzo6eBZxJ1bHsDkjg,5Mmk2ii6laakqfeCT7OnVD
58Dx4HPzeOO3dbpD9YYEes,3eFBLpdod3HTbTCxzxVKYK
7qeBsFLeNEuzrDhDMbnDwF,0wfuwgtWKZYRYAONxXPjPO
36HvjE9pV91jEjO1qBRidS,4GUQGTQbrpLj13OM1fYnP6
2zFZiWQJFFshzojycnXoTL,6m59VvDUi0UQsB2eZ9wVbH
6vytZ677lz4LzCrUDcDokM,3flAV51ACbtIcEixb0QeZv
62sPt3fswraiEPnKQpAbdE,0v9kGNjkKdQUdDoBIuiph4
6O74knDqdv3XaWtkII7Xjp,4wDSLkTUIpRsn3UbCzW9wV
36eSjIksD6fehqxyDUHDA3,4f7i5mGkpmjORhoN77kSch
1Y8cdNmUJH7yBTd9yOvr5i,1Oi2zpmL81Q0yScF1zxaC0
1Y8cdNmUJH7yBTd9yOvr5i,4pmc2AxSEq6g7hPVlJCPyP
1Y8cdNmUJH7yBTd9yOvr5i,7H6ev70Weq6DdpZyyTmUXk
7jocoSCuCtpCxCI6IbP8ye,4WxQGUmWBRNovxlF2g8Xdv
1mG23iQeR29Ojhq89D5gbh,0UREO3QWbXJW3gOUXpK1am
1SWGyp2nxNSyQkRX1eqoUp,6Sh54zHJjnLvpyr5Eom5F9
5fikk4h5qbEebqK2Fc6e48,0YneC4nNQEsKCqAGCv1tJK
5NDMothbpdpq2xHqSjrrWn,7MQywXGHEev7JmwwIzMcao
0LthCv77K8NqLKr8B6266a,2h2V4peAb0UQDMBAP2H9Ys
4JbmXqez7WvTggoxn3UpVT,2OawRn0NvWkStuemgdae4i
1VJspRsoC6c0bvqhnSiFCs,3QRM0qZB7oMYavveH0iEqx
0rlS0SzVFk8BoiAW0fGBbN,3QRM0qZB7oMYavveH0iEqx
2zrZfs23sjuHDv4E6YRmNf,27AHAtAirQapVldIm4c9ZX
2rblp9fJo16ZPTcKDtlmKW,1B75hgRqe7A4fwee3g3Wmu
2rblp9fJo16ZPTcKDtlmKW,4ZnKSrukEcPuMxGrcZEEh1
6x6uPE0uEpYM8Se3v7kR3H,4ZnKSrukEcPuMxGrcZEEh1
3aQeKQSyrW4qWr35idm0cy,6QgkOxBXqVRjZ1JcIDbDYY
1HvYwEbfOUhm2F4g9nH0vP,6QgkOxBXqVRjZ1JcIDbDYY
0Y5tJX1MQlPlqiwlOH1tJY,3eekarcy7kvN4yt5ZFzltW
28ExwzUQsvgJooOI0X1mr3,69WMdZSqdQwFgLVpbMsZ2J
5OrB6Jhhrl9y2PK0pSV4VP,3TlFNLjRnslvF7Y5iS34ZA
5NcqAwqk3mELiNyKfGjajY,3TlFNLjRnslvF7Y5iS34ZA
2mxe0TnaNL039ysAj51xPQ,6OSmeoh8kXhCfz9WqvzDoJ
23zg3TcAtWQy7J6upgbUnj,6OSmeoh8kXhCfz9WqvzDoJ
2mxe0TnaNL039ysAj51xPQ,1h9BIVDoluv0iZl7ZDBXjw
6LuN9FCkKOj5PcnpouEgny,5Z3GHaZ6ec9bsiI5BenrbY
